"vertical","सिर पर का, खडा, लंबरूप",
"vertigo","घुमरी, तिरमिरी, चक्कर",
"verve","जीवन, उत्साह, जोश, बल",
"very","सत्य, सच्चा, यथार्थ, ठीक",
"very","अत्यंत, अतिशय कर के, बहुत",
"vessel","बासन, बर्तन,नाव, जहाज,नस, नाडी",
"vest","अंगरखा, वस्त्र, वासकट",
"vest","कपडा पहनाना,अधिकारयुक्त करना,पहुंचना",
"vestal","निर्मल, पाक, पवित्र, शुद्ध",
"vested","वस्त्र पहना हुआ,स्थिर,क्षमता प्राप्त, अधिकार प्राप्त",
"vestige","मार्ग, खोज, पदांक, चिह्न, अवशेष",
"vestment","वस्त्र, कपडा,वस्त्र पहनाना",
"veteran","अनुभवी, अभ्यास वृद्ध मनुष्य, पुराना योद्धा, पुराना सिपाही",
"veterinarian","पशु चिकित्सक, पशु वैद्य",
"veterinary","पशु चिकित्सा संबंधी",
"veto","रोक, प्रत्यादेश, प्रतिबंध",
"veto","कानून का मसूदा अस्वीकृत करना, प्रतिशोध करना",
"vex","खीजना, दुःख देना, सताना",
"vexed","बेचैन, खीजा हुआ, क्लेशित, दुखित",
"via","राह से, मार्ग से",
"viaduct","पुल, सेतु",
"vial","शीशी",
"vibrate","हिलना, हिलाना, लहराना, थरथराना, झुलना",
"vibration","लहराव, थरथरी, कंपकंपी",
"vicar","प्रतिनिधि,मुहल्ले का पादरी",
"vicarious","प्रतिनिधिरूप, प्रतिनिधि, नायक, जो दूसरे के बदले काम करे",
"vice","उप-, प्रतिनिधिरूप",
"vice","दोष, अधर्म, पाप, पापाचरण, खोट,लोहे का सिक्का",
"viceroy","वाइसराय, राजप्रतिनिधि, सूबेदार, राजप्रतिभू",
"vicinity","अडोस पडोस, समीपता",
"vicious","खोटा, दुष्ट, पापी, सरकश",
"vicissitude","परिवर्तन, फेर, घुमाव, हेरफेर, दौरा",
"victim","बलि, बलिदान किया हुआ पशु",
"victimise","शिकार बनाना, सिर मूडना, वञ्चित करना, ठगना, भेंट चढाना",
"victimize","शिकार बनाना, सिर मूडना, वञ्चित करना, ठगना, भेंट चढाना",
"victor","विजयी, जीतने वाला",
"victorious","विजेता, विजयी, सफल",
"victory","जय, विजय, जीत",
"vie","देखा देखी करना, बराबरी का दावा करना, होड करना, झगडना",
"view","दृष्टि, निगाह, दृग विषय,दृश्य,ख्याल, राय, सम्मति,परीक्षा, अवलोकन, जांच,खाका, रूप",
"view","देखना, निगाह करना, ताकना,सोचना, विचारना,जांच करना",
"vigil","जागरण, रतजगा, रात की प्रार्थना, उपवास से पहले की संध्या",
"vigilance","जागरण, चौकसी, सावधानी",
"vigilant","सावधान, चौकस",
"vignette","किसी पुस्तक के मानपत्र पर का बेलबूटा",
"vigorous","बलवान, बली, पोढा",
"vigour","बल, पौरूष, शक्ति, सत्व",
"vile","अधम, खल, नीच, निकम्मा",
"vilify","अपवाद करना, बदनाम करना, तुच्छ करना, हल्का करना, कलंक लगाना",
"villa","विनोदगृह, ग्राम्यगृह, मकान जो बडे आदमी गांव में जी बहलाने के लिये बनाते हैं",
"village","गांव, ग्राम, बस्ती",
"villager","ग्रामीण, ग्राम वासी, गंवार, गांव का रहने वाला",
"villain","दास, एक छोटा पट्टेदार आसामी या किसान",
"villainous","कमीना, अधम, पाजी",
"villein","दास, एक छोटा पट्टेदार आसामी या किसान",
"vindicate","स्थापन करना, संभलना, समर्थन करना, सच या ठीक ठहराना,बदला लेना",
"vindication","स्थापना, प्रतिपालन, पुष्टि, समर्थन",
"vindictive","बदला लेनेवाला, प्रतिहिंसाशील",
"vine","द्राक्षा, अंगूर की बेल",
"vinegar","सिरका",
"vineyard","अंगूर का बाग, द्राक्षाक्षेत्र",
"vintage","अंगूर इकठ्ठा करने का समय,अंगूर की पैदावार, अंगूर इकठ्ठा करना",
"vintner","अंगूरी शराब बेचनेवाला",
"viola","एक प्रकार का बडी बेल",
"violate","तोडना, भंग करना,हानि करना, बिगाडना,अपवित्र करना, भ्रष्ट करना,हठ संभोग करना",
"violation","बिगाडना, अपवित्र करना, भंग करना, खंडन, भंजन, बलात्कार",
"violence","बल, वेग, अंधेर, अतिक्रम, उत्पात, प्रचंडता",
"violent","प्रबल, कठिन, अत्याचारी, अन्यायी",
"violet","बैंगनी रंग का, बनफशी",
"violet","एक प्रकार का फूल, बनफशा,बनफ्शी रंग",
"violin","सारंगी, बेला, चिकारा",
"violinist","सारंगी बेला आदि बजाने वाला",
"viper","सांप, सर्प,द्रोही मनुष्य, दुर्जन",
"virgin","कुंआरी,पवित्र, शुद्ध",
"virginity","कुंआरीपन, कुमारित्व",
"virile","पुरुष या पुरुषत्व संबंधी, संतान उत्पादक",
"virility","पौरूष, पुरुषत्व, पुंस्त्व, संतानोत्पादक शक्ति",
"virtual","वास्तविक, गुणकारी, यथार्थ",
"virtually","असल में, वास्तव में, वस्तुतः, यथार्थता, अर्थतः",
"virtue","बल, प्रभाव, गुण, विशेषता,भलाई, साधुशीलता, धर्म, पुण्य, धर्माचरण",
"virtuoso","गुणी, शिल्पविद्याविद",
"virtuous","धार्मिक, सच्चरित्र, पुण्यात्मा, चारु चरित, सती",
"virulent","विषमय, जहरीला, कडुआ, द्रोही",
"virus","छूत के रोगों का विष",
"visage","छवि, मुख, चेहरा",
"viscount","इंग्लैंड में एक अमीर की पदवी, वाइसकाउंट",
"visibility","प्रत्यक्षता, लक्ष्यता, दृश्यता, देख पडने का गुण",
"visible","दृश्य, लक्ष्य, प्रकट, दृष्टि, गोचर, प्रत्यक्ष, स्पष्ट",
"vision","दृष्टि, ढीठ, निगाह, दृग्विषय,स्वप्न, भूत, धोखा, छाया, आभास, ख्याल",
"visionary","कल्पित, ख्याली, भ्रमी, मनःसृष्ट",
"visionary","खयाली पुलाव पकाने वाला, लहरी जन, मनमौजी, खब्ती",
"visit","मुलाकात, भेंट, देखभाल, निरीक्षण",
"visit","देखने को आना या जाना, भेंट करना, मिलना,देखना, निरीक्षण करना",
"visitation","भेंट, मुलाकात, देखभाल,ईश्वर का अनुग्रह वा कोप",
"visitor","भेंट करनेवाला, मुलाकाती, अभ्यागत, पाहुन",
"visor","पर्दा, घूंघट, टोप के आगे का भाग जो हिलता है",
"vista","पेडों के बीच का पथ, वीथी, तरुश्रेणी, दृश्य",
"visual","दृष्टि संबंधी",
"visualise","कल्पना करना, दृश्य बनाना, दृष्टिगोचर बनाना, रूप देना",
"visualize","दृश्य बनाना, दृष्टिगोचर बनाना, रूप देना",
"vital","जीवित, प्राणाधार, संबंधी,अत्यावश्यक",
"vitality","जीवन शक्ति, प्राण, जीवन, चेतनत्व",
"vitamin","विटामिन, भोजन तत्व",
"vitriol","किसी धातु और गंधक का तेजाब, तूतिया, कसीस",
"vivacious","फुर्तीला, तेजमान, प्रफुल्लित, सजीव, चालाक, चटपटिया",
"vivid","प्रबल, फुर्तीला, चमकीला, भडकदार, चंचल, चपल, खिलाडी",
"vocabulary","शब्द सूची, शब्द संग्रह, कोष",
"vocal","जबानी, वाणीयुक्त, वाक्युक्त, आवाजदार, वाचिक, वाग्जात, मौखिक",
"vocalist","गवैया, गायक",
"vocation","बुलावा, हांक, पुकार,पेशा, धंधा, काम, व्यवसाय",
"vociferous","चिल्लानेवाला, कोलाहलकारी, शोरगुल करने वाला",
"vogue","रीति, प्रचार, चाल, लोकाचार, ढंग",
"voice","बोली, वाणी, शब्द, स्वर, वचन,राय, मत, मताधिकार, सम्मति,भाषा,शिक्षा, आज्ञा",
"voice","शब्द करना, आवाज करना, हल्ला करना,स्वर मिलाना,खबर फैलाना, दर्शन करना, सम्मति देना, राय देना",
"void","शून्य, खाली, छूंछा,लुप्त, निष्प्रभाव,झूठा, असार, बेजड,रहित, हीन",
"void","शून्य स्थान, खाली जगह",
"void","खाली होना",
"void","छोडना, निकालना, शून्य करना,निष्प्रभाव करना",
"volatile","उडने वाला, बहने वाला, कपूर के सदृश्य उडने वाला, चञ्चल,फुर्तीला, चालाक, आनंदी, अस्थिरमति",
"volcanic","ज्वालामुखी पहाड संबंधी, ज्वालामुखी से उत्पन्न",
"volcano","ज्वालामुखी पहाड, आग्नेयगिरि",
"volition","इच्छा, संकल्प, चाह, पसंद",
"volley","गोलियों की बौछर, बाड, बहुत सी गोलियों का साथ छूटना",
"volley","बौछार करना",
"volt","घुमाव,छलांग,विद्युत शक्ति का एक परिणाम",
"voltage","विद्युत संचालन शक्ति",
"voluble","लुढकने वाला,वाक्चपल, चञ्चल, वाचाल",
"volume","घुमाव, लपेट,किताब, पोथी, जिळ,राशि, ढेर, विस्तार, फैलाव, पसार,घनफल",
"voluminous","विस्तीर्ण, बहुत बडा, बहुत पुस्तकों का, बहुत जिळों का",
"voluntarily","इच्छापूर्वक, स्वयं, अपने आप",
"volunteer","स्वयंसेवक, जो अपनी इच्छा से सेना में भरती हो",
"volunteer","अपनी इच्छा से नियुक्त होना या चाकर होना",
"volunteer","इच्छापूर्वक देना, स्वेच्छा से समर्पण करना",
"voluptuous","आनंदी, भोगी, भोग विलास का",
"vomit","वमन, वमन कराने की औषधि, कै की हुई वस्तु",
"vomit","कै करना, उल्टी करना, वमन करना",
"vomit","कै करना, निकाल देना, फेंक देना",
"voracious","पेटू, खाऊ, भुखमरा, मरभुक्खा, औदरिक, अतिलोलुप",
"vortex","भंवर, बवंडर, चक्कर",
"vote","वोट, संपत्ति, राय,बहुमत का निर्णय, सम्मति का पर्चा",
"vote","राय देकर पसंद करना, चुनना, राय देना, सम्मति देना, वोट देना",
"voter","सम्मति देने वाला, चुनने वाला, वोटर",
"vouch","गवाही के लिये बुलाना, प्रमाण देना, बयान करना, समर्थन करना, साक्षी होना, गवाही देना",
"voucher","गवाही देने वाला, दस्तावेज, सनद, रसीद, प्रमाण लेख",
"vow","शपथ, व्रत, संकल्प, प्रतिज्ञा, प्रण, वचन,प्रीति की प्रतिज्ञा",
"vow","मनौति मानना, मन्नत करना, प्रतिज्ञा करना, वचन देना",
"vowel","स्वर",
"voyage","जलयात्रा, समुद्रयात्रा",
"voyager","जलयात्री, समुद्र से यात्रा करने वाला",
"vulgar","साधारण, अधम, गंवार, ग्राम्य, भद्दा",
"vulgar","सामान्य लोग",
"vulgarity","ग्राम्यता, अशिष्टता, गंवारूपन,गंवारू मसला, भद्दापन",
"vulnerable","घाव लगाने योग्य, वेदनीय, वेध्य, भेदा",
"vulture","चील, गिद्ध",
"vying","बराबरी करने वाला, होड करने वाला, प्रतिरोधी",
"wad","बंदूक या तोप की डाट",
"wad","डाट बनाना, डाट भरना",
"wade","पैदल पार करना, पानी में खडे पांव जाना, कष्ट से चलना या बिताना",
"wafer","पापड, पतली रोटी,लिफाफा आदि बंद करने की टिकिया",
"wafer","टिकिया से बंद करना",
"waft","झोंका, झकोला, हिलोर, महक, इशारा, झंडे की फर्राहट,कोई वस्तु जो तैरती हो",
"waft","बहा ले जाना, तैरना, तैराना",
"wag","ठठोलिया, मसखरा, हंसोड",
"wag","हिलना, हिलाना, चलना, डोलना",
"wage","मजदूरी, वेतन",
"wage","किराया करना,दांव पर लगना, होड बढना,हाथ में लेना",
"wager","होड, दांव, बाजी, जो कुछ बाजी पर लगाया जाय",
"wager","दांव लगाना, होड करना",
"waggon","चौ पहिया छकडा, चार पहिये की लद्दू गाडी",
"waggoner","चौ पहिये वाली गाडी हांकनेवाला",
"wagon","चौ पहिया छकडा, चार पहिये की लद्दू गाडी",
"wagoner","चौ पहिये वाली गाडी हांकनेवाला",
"waif","पडी हुई वस्तु, जिस द्रव्य का स्वामी ज्ञात न हो",
"wail","रोना, विलाप",
"wail","विलाप करना, रोना",
"waist","कमर, कटि,जहाज के नीचे का भाग",
"waistband","कमरबंद, इजारबंद",
"wait","प्रतीक्षा करना, राह देखना, वाट जोडना,प्रस्तुत रहना,ठहरना,साथ होना,घात में रहना",
"waiter","वेटर, प्रतीक्षा करनेवाला, इंतजार करने वाला",
"waitress","नौकरानी, चाकरानी, दासी",
"waive","छोडना, दावा छोड देना",
"waiver","छोडना, स्वत्व त्याग",
"wake","जागना, देखभल, जागरण,नाव की पानी में चलने की लकीर",
"wake","जगाना, जागते रहना, जागना, जाग पडना",
"wale","सांट, कोडे के मार की चिह्नानी",
"wale","चिह्न करना",
"walk","चाल,राह, मार्ग,आचरण",
"walk","चलना, टहलना",
"walker","चलनेवाला, टहलनेवाला,एक प्रकार की चिडिया जो न उडती है न तैरती है",
"walking","चलना, टहलना, पैदल चलना",
"wall","दीवार, भीत, पनाह, मोर्चा, बंदी",
"wall","दीवार से घेरना",
"wallet","झोला, थैली",
"wallop","कोडे मारना,खदबदाना, उबलना,लडखडाते चलना",
"wallow","जानवरों के लोटने का स्थान",
"wallow","लोटना, लुढकना, कीचड में लोटना,दुष्कर्म में डूबे रहना",
"walnut","अखरोट का पेड या फल",
"walrus","दरियाई गाय वा घोडा",
"waltz","एक प्रकार का नाच,एक प्रकार के नाच का संगीत",
"wan","पीला, बीमार, थका",
"wand","डंडा, छडी, सोंटा",
"wander","घूमना, फिरना, भटकना, विचलित होना, अर्थ से दूर होना, बहकना, मतिभ्रम होना",
"wane","घटाव, कमी, क्षय",
"wane","घटना, ढलना",
"want","आवश्यकता, तंगी, दरिद्रता, कष्ट, कमी,प्रभाव,आवश्यक वस्तु",
"want","चाहना, आवश्यकता होना,कम होना",
"wanting","अनुपस्थित, थोडा, कम",
"wanting","सिवाय, अतिरिक्त",
"wanton","चंचल, ढीठ, आवारा, लंपट",
"war","युद्ध, बैर, लडाई, रण संग्राम,सिपाहीगिरी, सैनिक व्यवसाय",
"warbler","आलाप लेने वाला, चहचहाने वाला, गाने वाला, एक प्रकार का पक्षी",
"warbler","गाना, आलापना, चहचहाना, कुहुकना",
"ward","निगरानी, रक्षा, रखवाली, देख रेख, संरक्षकता,बालक जो किसी रक्षक के अधीन हो, आश्रित,किला",
"ward","रक्षा करना, बचाना, निगहवानी करना",
"warden","संरक्षक, रक्षाक, निगहवान,जेल का दरोगा, नाजिर, उच्चपदाधिकारी",
"wardrobe","वस्त्रागार, तोपखाना, तोशाखाना",
"ware","सौदा, माल असबाब, बिक्री की वस्तुएं",
"warehouse","गोदाम, कोठी",
"warehouse","गोदाम में रखना",
"warily","चौकसी से, होशियारी से, सावधानी से",
"warlike","जंगी, रणप्रिय, रणोत्सुक, युद्ध संबंधी, सिपाहीगिरी का,रणकुशल",
"warm","गर्म, कुल, उष्ण,तेज, उग्र, प्रचंड,खाता पीता, धनवान",
"warm","गर्म करना, उसकाना, गर्म होना",
"warmly","उत्साह से, स्नेह से, कुछ गरमी से",
"warmth","गर्मी, हरारत,उत्कंठा, जोश, उत्साह",
"warn","चेतावनी देना, सावधान करना,आज्ञा देना",
"warning","चेतावनी, पहले से सावधानी",
"warp","ताना, एक प्रकार की वस्तु",
"warp","मोडना, मुडना, भटकना, बिगाडना, लहराते हुए उडना,रस्सी से जहाज खींचना",
"warrant","अधिकार पत्र, जमानत, पकडने का या कुर्क करने का आज्ञापत्र या परवाना, अनुज्ञा-पत्र, वारंट",
"warrant","प्रमाणिक ठहराना, शुद्ध ठहराना, विश्वास दिलाना, अधिकार देना, कायम रखना, समर्थन करना",
"warranty","अधिकार, प्रतिज्ञा, वचन,गिरफ्तारी का हुक्म, गिरफ्तारी का वारंट",
"warren","खरगोशों या खरहों के पालने का बाडा",
"warrior","सैनिक, सिपाही, योद्धा",
"warship","जंगी, जहाज, रणपोत",
"wart","मस्सा,वृक्षा आदि पर मस्से की भांति उभार",
"wary","होशियार, चौकस, चौकन्ना, सावधान",
"wash","धोना, नहाना, घाव धोने की दवा का पानी, ऊपरी रंग,दलदल",
"wash","धोना, पानी में साफ करना, नहाना,हलका रंग देना,कली करना",
"washer","धोनेवाला,रगड रोकने के लिये चमडे आदि का छल्ला",
"washing","धुलाई, नहान,एक बेर में धुले हुए कपडे",
"wasp","ततैया, बर्रे, भिड",
"waste","नष्ट, उजाड,बेकाम, व्यर्थ,बंजर, परती",
"waste","क्षय, हानि, उजाड, नाश, उडाव, लुटाव,कूडा, करकट",
"waste","नष्ट करना, उजाडना, नाश करना, कम करना, व्यय करना, उडा देना",
"waste_basket","रद्दी कागज रखने की टोकरी",
"wastebasket","रद्दी कागज रखने की टोकरी",
"wasteful","हानिकारक,उडाऊ, अपव्ययी",
"watch","रखवाली, चौकसी,चौकीदार, पहरा,जेबघडी",
"watch","रखवाली करना, चौकसी करना, जागना, पहरा देना,बाट जोहना, देखते रहना",
"watch_dog","रखवाली करने वाला कुत्ता",
"watch_maker","घडी बनाने वाला, घडी साज",
"watch_tower","पहरा देने का खम्भा",
"watchdog","रखवाली करने वाला कुत्ता",
"watchful","चौकस, चौकन्ना, सावधान",
"watchmaker","घडी बनाने वाला, घडी साज",
"watchman","पहरेवाला, रखवाला, चौकीदार",
"watchtower","पहारा देने का खम्भा",
"watchword","संकेत शब्द, प्रत्ययवाच, पहरेवालों का एक इशारा जिससे वे रात के समय अपने मित्रों को पहचान लेते हैं",
"water","जल, सलील, पानी,समुद्र",
"water","सींचना, पानी देना,डबडबाना,पानी से भिगोना",
"watercolour","पानी से बनाया हुआ रंग, इस रंग की चित्रकारी",
"waterfall","झरना",
"waterfowl","जलपक्षी, मुरगाबी",
"watermelon","तरबूज, कलिंदा",
"waterproof","जल रोधक, पानी रोकनेवाला",
"waterproof","जलरोधक कपडा, जलरोधक वस्त्र की बनी पोशाक",
"watertight","जल रोकनेवाला, जिसमें जल न जा सके",
"wave","लहर, तरंग,संकेत, इशारा",
"wave","लहराना, तरंगित होना, घुमाना, इशारा करना, फिराना, हिलाना, तरंगे उठना, हिलना",
"waver","लहराना, डगडगाना, अस्थिर होना, झिझकना, अनिश्चय में होना, दुविधा में होना",
"wavy","लहरे मारता हुआ, तरंगित, नीचा ऊंचा",
"wax","मोम, कान की मैल, खोंट,लाख, सफेदा",
"wax","बढना, होना",
"wax","मोम लगाना, लखियाना",
"waxy","मोम सा",
"way","पथ, मार्ग, राह, सडक,अंतर, दूरी,ओर, दिशा,उन्नति,द्वार, साधन, ढंग, उपाय, रीति",
"wayward","प्रतीप, हठी, हठीला, स्वेच्छाचारी",
"we","हम, हम सब",
"weak","दुर्बल, निर्बल, शक्तिहीन,कोमल,धीमा,अस्थिर,मूर्ख,  हल्का",
"weaken","निर्बल करना, शक्तिहीन करना, हल्का करना",
"weakly","दुर्बल, कमजोर, बीमार",
"weakly","कमजोरी से, दुर्बलता से",
"weakness","निर्बलता, अशक्ति, कमजोरी, दुर्बलता",
"weal","सुख, आनन्द, कल्याण, हित",
"wealth","धन, द्रव्य, सम्पत्ति",
"wealthy","धनवान, धनी, धनाढ्य, समृद्ध",
"wean","दूध छुडाना,अलग करना, विषय विमुख करना",
"weapon","अस्त्र, शस्त्र, आयुध, हथियार",
"wear","पहनना, पहनाव, घिसाव, रगड, वस्त्र, कपडे",
"wear","पहनना, शरीर परधारण करना,प्रकट होना, रूपधरण करना,खा जाना, व्यय करना, रगडना, क्षय करना",
"weariness","सुस्ती, थकावट, श्रांति",
"weary","थका, हारा, सुस्त, घबराया,थकाऊ",
"weary","थक जाना",
"weary","थकाना",
"weasel","नेवला, नकुल",
"weather","समय, काल, ऋतु, वायु, दशा",
"weather","हवा में रखना, वायु में डालना,हवा के सामने पाल को रखना,सहना",
"weave","कपडा बनाना, जाली काढना, कपडा बीनने का काम करना,अंतर्गत करना, दाखिल करना",
"weaver","जुलाहा, कपडा बीननेवाला, पटकर, तंतुवाय",
"web","बनावट, थान, जाली,मकडी का जाला,जलपक्षियों के पंजे की किल्ली",
"web","लपेटना, ढकना, फंसाना",
"wed","ब्याह करना, ब्याह देना,जोडना, सटाना, मिलाना",
"wedding","विवाह",
"wedge","खूंटा, रुखानी, धातु का थक्का, पच्चर",
"wedge","खूंटा गाडना, चीरना, पच्चर ठोकना",
"wedlock","विवाह, गठबंधन",
"wee","जरा सा, नन्हा सा",
"weed","घास फूस, अपतृण, मोथा",
"weed","निराना, घसपात निकालना, कूडा करकट साफ करना",
"week","सप्ताह, हफ्ता, अठवारा",
"weekday","रविवार को छोडकर कोई दिवस",
"weekend","सप्ताह का अंत",
"weekly","साप्ताहिक",
"weekly","प्रति सप्ताह, सप्ताह में एक बार",
"weekly","साप्ताहिक पत्र",
"weep","आंसू गिराना, रोना, विलाप करना,शिकायत करना, निंदा करना",
"weeping","रोदन, विलाप",
"weevil","घुन, कीडा",
"weigh","बडा होना, महत्त्वपूर्ण होना, महत्त्व रखना,भर देना, दबाना",
"weigh","उठाना,तोलना, तौल में होना,विचार करना, समझना",
"weight","तौल, भारीपन, बोझ,मान, महत्त्व,भर, दबाव,बाट",
"weight","भर लगाना, भरी बनाना",
"weighty","भारी, प्रभावशाली, बडा, कठोर",
"weir","नदी का बांध",
"weird","जादूगर,अद्भुत, पुरानी चाल का",
"weird","जादू, भाग्य",
"welcome","स्वागत,कृतज्ञ,मनोरंजक, सुखद, शुभ, रमणीय",
"welcome","स्वागत, आदर, सत्कार",
"welcome","स्वागत करना, आदर सम्मान करना, प्रसन्नता से लेना, स्वस्ति वाचन करना",
"weld","एक प्रकार का पेड जिससे पीला रंग निकलता है",
"weld","जोडना, गढ कर मिलाना, पीट कर मिलाना",
"welfare","कल्याण, हित, कुशल, क्षेम, समृद्धि, मंगल, आनंद, सुख",
"well","निरोग, कुशल, अच्छा, सुंदर, ठीक, भग्यवान, सुरक्षित",
"well","ठीक, उचित रूप से, भली भांति, पूर्ण रूप से",
"well","झरना, सोता, कुंआ, बावडी",
"well","बहना, उमडना, निकलना",
"welt","गोट, किनारा, संजाफ की डोरी, मगजी",
"welt","गोट लगाना, मगजी लगाना",
"welter","लोट, तडप,हडबडी, झमेला",
"welter","लोटना, तडपना, छटपटाना",
"wen","गुमडा, मस्सा, गिल्टी",
"west","पश्चिम, पश्चिमामुख, पाश्चात्य, प्रतीच्य",
"west","पश्चिम की ओर",
"west","पश्चिम, प्रतीची,पश्चिमी प्रदेश",
"westerly","पश्चिमी, पश्चिमीय, पाश्चात्य",
"western","पश्चिमी, पश्चिम का, प्रातीच्या",
"westward","पश्चिम की ओर",
"westward","पश्चिम की ओर",
"wet","गीला, भीगा, ओदा",
"wet","गीलापन, सिलसिलाहट, पानी, ओदापन",
"wet","गीला करना, ओदा करना, भिगो करना",
"whack","जोर की चोट या मार",
"whack","जोर से चोट मारना",
"whale","व्हेल, दूध पिलाने वाली मछली",
"whaler","जहाज जिस पर से व्हेल का शिकार करते हैं, व्हेल मछली का शिकार करनेवाला",
"wharf","घाट",
"what","क्या, कौन, जो कुछ, कैसा, कितना",
"what","क्या, कौन, जो कुछ, कैसा, कितना",
"whatever","जितना, जो कुछ, जो जो, सब कुछ",
"whatsoever","जितना, जो कुछ, जो जो, सब कुछ",
"wheat","गेहूं",
"wheel","पहिया, चक्कर, घिरनी, चाक",
"wheel","पहियों पर ले जाना,घुमाना, चक्कर देना, घूमना, लुढकना",
"wheel_chair","पहियेदार कुर्सी",
"wheelbarrow","एक पहिये की ठेला गाडी",
"wheelchair","पहियेदार कुर्सी",
"wheeze","जोर जोर से सांस लेना, कष्ट से सांस लेना",
"when","कब, किस समय, जब, जब कि, उस समय, जब तक",
"whence","कहां से, किस कारण से, किस स्थान से, जिस कारण से",
"whenever","जब कभी, जिस समय, जब जब",
"where","कहां, किस जगह, किधर, जहां, जिस जगह, जिधर",
"whereas","अतेव, जबकि, चूंकि, ऐसी अवस्था में, इस विचार से, इस कारण से कि",
"whereby","जिससे, किससे",
"wherein","जिसमें, किसमें",
"whereupon","जिस पर, तब, इसके पश्चात, किस पर",
"wherever","जहां कहीं, जहां जहां, जिस जिस जगह पर",
"wherewithal","जिसके साथ, जिससे, किससे",
"whet","सान करना, तेज करना,भूख बढाने के लिये खाई हुई थोडी चीज",
"whet","चोखा करना, तेज करना, धार करना, सान करना, उठाना, क्रोध करना, उत्तेजित करना",
"whether","या, दोनों में से कौन सा",
"whey","मट्ठा, छांछ, दूध का पानी, तोड",
"which","जो, कौन सा",
"whichever","कोई भी, जो जो",
"whiff","फूंक, दम, झकोरा",
"whiff","दम उडाना, दम छोडना, फूंक मारना, फूंकना",
"while","जब, जिस समय, जब तक, तब तक",
"while","काल, समय",
"while","व्यर्थ बितानासमयना, समय काटना, मक्खी मारना",
"whim","तरंग, लहर, भावना, झक",
"whimper","ठिनठिनाना, रिरियाना, बच्चे का सा रोना",
"whimsical","तरंगी, लहरी, मनमौजी, बहमी, अद्भुत, झक्की",
"whine","दबी आवाज का रोना, कराहना, रिरियाहट, ठिनठिनाहट",
"whine","ठिनकना, धीमे स्वर से रोना",
"whip","चाबुक, कोडा,हांकनेवाला,एक कर्मचारी",
"whip","चाबुक मारना,लपकना, दौडना, भागना, उठ पडना",
"whir","शब्द करते हुए घूमना",
"whirl","घुमेरी, घुमाव, चक्कर, घूर्णन",
"whirl","घुमाना, घूमना, चक्कर देना, चक्कर मारना",
"whirlpool","भंवर, जलभ्रम",
"whirlwind","चक्रवात, बवंडर, चक्रवाई",
"whisk","झकोला,झाडू,कूंची",
"whisk","झाडू देना, बुहारना,तेज चलना, तेज चलाना",
"whisker","गलमुच्छा, गलगोंछा",
"whiskey","मदिरा, एक प्रकार की मदिरा जो अनाज से बनती है",
"whisky","मदिरा, एक प्रकार की मदिरा जो अनाज से बनती है",
"whisper","काना फूसी, फुसफुसाहट, खुसर फुसर",
"whisper","काना फूसी करना, फुसफुसाना, खुसर फुसर करना",
"whistle","सीटी, बांसुरी",
"whistle","सीटी बजाकर बुलाना, सीटी बजाना, बासुंरी बजाना",
"whit","कण, लेश, रत्ती, तिनका, तिल, बिंदु",
"white","सफेद, श्वेत, उज्जवल,पवित्र, स्वच्छ",
"white","श्वेत रंग, श्वेवत, सफेदी, उज्जवलता, सफेद वस्तु,तीर मारने का निशाना",
"white","श्वेत करना, सफेद करना",
"whitewash","सफेदी, पुताई, कली",
"whitewash","सफेदी करना, चूने से पोतना,दोष छिपाकर सुंदर बनाना, बदनामी मिटाने की कोशिश करना",
"whitlow","छिलौरी, घिनही, उंगली पर सूजन, बिसहरी",
"whittle","छीलना, काटना,जेबी छूरीना",
"whiz","सनसनाहट, भनभनाहट",
"whiz","सनसनाना, भनभनाना",
"who","जो, जिसने, कौन, किसने",
"whoever","जो कोई, कोई मनुष्य, जो जो",
"whole","सब, पूरा, समूचा,भला, चंगा, निरोग, ठीक",
"whole","समस्त, समभाग, संपूर्ण",
"whole_hearted","उदार, पूरे हृदय से",
"wholesale","थोक बिक्री",
"wholesaler","थोक विक्रेता",
"wholesome","पथ्य, स्वास्थ्यकर, आरोग्यजनक, ठीक, भला",
"wholly","सर्वथा, सारा, सब, संपूर्णतया",
"whom","किसे, किसको, जिसे, जिसको",
"whoop","चीख, ललकार, हू हू",
"whoop","हू हू करना, चीखना, ललकारना, घृणा से चिल्लाना",
"whore","वेश्या",
"whose","जिसका, जिस किसी का",
"why","क्यों, किस लिये, किस कारण से",
"wick","दीये की बत्ती, पलीता, बाती",
"wicked","दुष्ट, नटखट, हानिकारक, उत्पाती, बुरा, शठ, पापी",
"wicker","सींकों या डाली से बना हुआ",
"wicker","छोटी डाली, टहनी",
"wide","विस्तीर्ण, चौडा,दूर का",
"wide","दूर, दूर पर, अंतर पर",
"widow","विधवा, रांड",
"widow","विधवा करना",
"widower","विधुर, मृतपत्नीक, रंडुआ",
"width","चौडाई, पाट, चकलाई",
"wield","फिराना, हिलाना, हाथ लगाना, बरतना, काम में लगाना, प्रबंध करना",
"wife","पत्नी, बीबी, स्त्री, जोरू",
"wig","उपकेश, बालों की टोपी",
"wight","मनुष्य, प्राणी, जन",
